replicate,start_label,column,candidate_family,score,neg2_score,sigma_sq,optimizer,optimiser_iterations,optimiser_converged,optimiser_gradient_inf,scipy_success,loading_norm,family_x_true,selected_family
rep1,start_B,2,bernoulli,-27.095249477098026,54.19049895419605,,bfgs,7,True,8.050560218464398e-13,True,0.3368770801775689,bernoulli,bernoulli
rep1,start_B,2,poisson,-39.21982367008047,78.43964734016095,,bfgs,8,True,7.171188087795599e-11,True,0.21608870567287505,bernoulli,bernoulli
rep1,start_B,3,bernoulli,-27.370151639859625,54.74030327971925,,bfgs,7,True,4.2151171442128543e-10,False,0.23046401062608274,bernoulli,bernoulli
rep1,start_B,3,poisson,-39.33413791922792,78.66827583845584,,bfgs,7,True,2.3222606615469487e-10,False,0.19230257547715376,bernoulli,bernoulli
rep1,start_P,2,bernoulli,-27.070497929121508,54.140995858243016,,bfgs,6,True,7.947789759654711e-09,False,0.32987353154754856,bernoulli,bernoulli
rep1,start_P,2,poisson,-39.44751260563237,78.89502521126474,,bfgs,9,True,5.032330108178939e-12,True,0.18083729180655753,bernoulli,bernoulli
rep1,start_P,3,bernoulli,-27.268044209054995,54.53608841810999,,bfgs,7,True,5.050077023227573e-12,True,0.2936336077986269,bernoulli,bernoulli
rep1,start_P,3,poisson,-39.4250608796179,78.8501217592358,,bfgs,7,True,1.3021218547848435e-10,False,0.1838876876321699,bernoulli,bernoulli
