scenario,true_x_dist,true_y_dist,estimated_x_dist,estimated_y_dist,trial,seed_data,seed_model,n,d,k_true,k_est,L,iterations,rmse_z,rmse_f,rmse_x,rmse_y,q_value,w0_est,w_est,nan_occurred,nan_count,is_oracle_condition,is_conventional_like_condition
B,gaussian,poisson,gaussian,gaussian,1,6100,6150,150,15,3,3,5,8,0.5370562067350695,0.12169018161858366,0.49459705514343266,2.0015827632677796,-13462.878184194822,1.4352230639721695,1.1264751130271933,False,0,False,False
B,gaussian,poisson,gaussian,gaussian,2,6200,6250,150,15,3,3,5,8,0.7527203450706005,0.23051958228265493,0.5379876723485666,2.779099010709051,-15283.341021317854,1.4234126140484815,1.619826819266429,False,0,False,False
B,gaussian,poisson,gaussian,gaussian,3,6300,6350,150,15,3,3,5,8,0.2063189724084008,0.03453585207705461,0.33487899747673683,1.62502457045773,-12682.08694340274,1.4788502484578698,0.8553757625707415,False,0,False,False
B,gaussian,poisson,gaussian,gaussian,4,6400,6450,150,15,3,3,5,8,0.2509219842247575,0.037637010089566984,0.34358320719857777,1.623996367202282,-12160.165525778051,1.4657945897354194,0.8377652869822522,False,0,False,False
B,gaussian,poisson,gaussian,gaussian,5,6500,6550,150,15,3,3,5,8,0.2760198046041239,0.04618977139489787,0.3581778030433365,1.751008699122361,-14199.758808482971,1.4811033263857314,0.9738590919857842,False,0,False,False
B,gaussian,poisson,gaussian,gaussian,6,6600,6650,150,15,3,3,5,8,0.20483478160662094,0.0319471065512091,0.32145863865078844,1.586512465061323,-12174.956596177686,1.4614375845739063,0.8069630321569161,False,0,False,False
B,gaussian,poisson,gaussian,gaussian,7,6700,6750,150,15,3,3,5,8,0.6209085420398539,0.17333768693917964,0.5987560063144616,2.1725885889634533,-14104.57885385137,1.4267606692020651,1.2522787551699137,False,0,False,False
B,gaussian,poisson,gaussian,gaussian,8,6800,6850,150,15,3,3,5,8,0.33938250430189176,0.0684079025939703,0.39791915452940435,1.8046029955700456,-13528.584973533016,1.4764707362480698,0.9841089474447214,False,0,False,False
B,gaussian,poisson,gaussian,gaussian,9,6900,6950,150,15,3,3,5,8,0.3766543408819554,0.081161470895612,0.41011714204780403,1.8214674615678548,-14010.768859845319,1.4539425751055306,0.987625688635997,False,0,False,False
B,gaussian,poisson,gaussian,bernoulli,0,6000,6050,150,15,3,3,5,8,1.0267832061700835,0.2622517141559475,0.7089988954009981,0.531745437244544,114803.98178088386,17.815491328606104,4.499894378655311,False,0,False,True
B,gaussian,poisson,gaussian,bernoulli,1,6100,6150,150,15,3,3,5,8,1.0853533168592921,0.2782929939509638,0.7802135349804699,0.5318963099280813,117946.18255427582,17.815491561757767,4.499907640528507,False,0,False,True
