trial,y_obs_rate,condition,block,t_block,t_block_share,fnorm_mean,eta_min,eta_max,eta_var,to_dim1,to_dim1_share,to_dim2,to_dim2_share,to_dim3,to_dim3_share,t_total
2,1.0,per_column_all,bern,0.747417218226762,0.015251103248463453,1.1202510279822215,-3.103550834690085,2.7763283879833094,1.289537215548131,0.7081832171834465,0.014450530574767851,0.016995646506872904,0.0003467974155929405,0.022238354536441674,0.00045377525810264197,49.00741972893431
2,1.0,per_column_all,gauss,43.64103141746706,0.8904984522517333,0.9900145837316306,-2.908877608244982,2.560935724142166,1.009242141557321,0.38846070615972184,0.007926569248255525,40.650043798167715,0.8294671301408603,2.6025269131395494,0.053104752862616025,49.00741972893431
2,1.0,per_column_all,pois,4.618971093240491,0.09425044449980335,0.9766952561895499,-2.4637633535840284,2.5466365223774843,0.9559865492255223,0.11371183537308463,0.0023202983548621394,0.04104713252397804,0.0008375697547639615,4.4642121253434235,0.09109257639017715,49.00741972893431
2,1.0,all_gaussian,bern,0.3861754184668681,0.00822503314178094,0.24872749364911453,-0.5727598982326613,0.5915800925701782,0.06375611157907483,0.3377619618853121,0.007193889609983009,0.005382008349307342,0.00011462976389884466,0.04303144823224883,0.0009165137678990911,46.95122947349617
2,1.0,all_gaussian,gauss,44.82117510618056,0.9546326179058204,0.9811159517667153,-3.0097780691334197,2.4550805929850306,1.0080808112646154,0.45942469067234415,0.009785147179834515,41.999473523446696,0.8945340514917778,2.3622768920614816,0.05031341923420727,46.95122947349617
2,1.0,all_gaussian,pois,1.7438789488487392,0.03714234895239865,1.6411073144200035,-3.8401849916116886,5.131255587020419,2.5364709773581144,0.07446362650454205,0.0015859782020527608,0.01243156971502916,0.00026477623385872664,1.6569837526291666,0.03529159451648713,46.95122947349617
2,0.1,y_only,bern,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
2,0.1,y_only,gauss,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
2,0.1,y_only,pois,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
2,0.1,single_bernoulli,bern,1.287108691356753,1.0,1.4989935285990688,-5.500372873495925,5.569968895578892,2.2074515785388047,0.7715598545013937,0.5994519807710144,0.0384619299946651,0.02988242582226838,0.4770869068606943,0.3706655934067174,1.287108691356753
2,0.1,single_bernoulli,gauss,,,,,,,,,,,,,1.287108691356753
2,0.1,single_bernoulli,pois,,,,,,,,,,,,,1.287108691356753
2,0.1,single_gaussian,bern,,,,,,,,,,,,,34.5886371939134
2,0.1,single_gaussian,gauss,34.5886371939134,1.0,0.9628324650763181,-2.4453235148547283,2.4500871046558936,0.9703844263098171,0.22517049335341177,0.006509955627654369,30.607330578617564,0.8848955339588681,3.7561361219424882,0.10859451041347937,34.5886371939134
2,0.1,single_gaussian,pois,,,,,,,,,,,,,34.5886371939134
2,0.1,single_poisson,bern,,,,,,,,,,,,,4.477113699184141
2,0.1,single_poisson,gauss,,,,,,,,,,,,,4.477113699184141
2,0.1,single_poisson,pois,4.477113699184141,1.0,0.9234278253708365,-2.293303616553158,2.5311058083196203,0.7972855263586264,0.40167739891076976,0.08971793568342187,0.052827146877302916,0.011799375764553298,4.022609153396068,0.8984826885520248,4.477113699184141
2,0.1,per_column_all,bern,0.7375473021387082,0.012400480204417263,1.0877670521204486,-3.4962024887209657,4.19183579351517,1.1484602343860832,0.6899203809679612,0.01159972248831878,0.021960164437170172,0.00036921914513038644,0.025666756733576736,0.0004315385709680948,59.4773178119329
2,0.1,per_column_all,gauss,54.77754171550441,0.9209820437550805,1.074561407654732,-2.7065692493082483,2.366772484073631,1.0212670677538145,0.24162073361604114,0.0040624013069998416,50.350428280729986,0.8465484008532108,4.185492701158333,0.07037124159486896,59.4773178119329
2,0.1,per_column_all,pois,3.962228794289775,0.06661747604050221,0.89774811316481,-2.5332460761137736,2.5320653068694816,0.8341241978410442,0.34666543973164826,0.005828531824985843,0.0442347502083967,0.0007437246976783123,3.5713286043497305,0.06004521951783806,59.4773178119329
2,0.1,all_gaussian,bern,6.096334032284531,0.119316412266615,0.6607009896503349,-0.3292086647547889,1.563502913904704,0.10110761666691982,5.778087804280072,0.11308775124807734,0.01834162690542556,0.000358979200598051,0.2999046010990335,0.005869681817939613,51.09384297159511
2,0.1,all_gaussian,gauss,32.62406463270776,0.6385126413537662,0.9398794868400081,-2.7727674546365786,2.3759349304871304,0.9996046853252001,0.23756833991392512,0.004649647121787215,30.330220275039103,0.5936179099290056,2.056276017754733,0.04024508430297345,51.09384297159511
