estimand,role,K_TRUE,replicate,K,start,pre_fit_test_mask_hash,pre_fit_train_mask_hash,post_fit_test_mask_hash,post_fit_train_mask_hash,anchor_mask_hash,anchor_train_mask_hash,pre_fit_passed,post_fit_passed,fit_boundary_status,boundary_version
A,primary,2,3,1,2,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,2,1,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,2,2,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,3,1,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,3,2,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,4,1,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,4,2,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,5,1,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,5,2,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,6,1,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,6,2,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,7,1,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,2,3,7,2,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,True,True,clean,phase8b-leakage-boundary-v1
A,primary,4,1,1,1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,True,True,clean,phase8b-leakage-boundary-v1
A,primary,4,1,1,2,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,True,True,clean,phase8b-leakage-boundary-v1
A,primary,4,1,2,1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,True,True,clean,phase8b-leakage-boundary-v1
A,primary,4,1,2,2,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,True,True,clean,phase8b-leakage-boundary-v1
A,primary,4,1,3,1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,True,True,clean,phase8b-leakage-boundary-v1
A,primary,4,1,3,2,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,True,True,clean,phase8b-leakage-boundary-v1
A,primary,4,1,4,1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,True,True,clean,phase8b-leakage-boundary-v1
A,primary,4,1,4,2,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,True,True,clean,phase8b-leakage-boundary-v1
