family,d,n,k,trial,data_seed,rmse_Z,rmse_F,rmse_sigma,rmse_Y,rmse_X,w0_err,w_err,Q_strict,Q_final,nan_occurred,BIC,elapsed_s
poisson,30,150,3,9,9579,0.11863465894292896,0.030696793667435055,0.013922000876601252,0.4697337058534943,0.3052400312851639,0.0015903776143535453,0.002827088735994354,-16359.06745382141,-2648.7279213558118,False,33304.37923705208,13.670374631881714
gaussian,5,150,3,0,9300,0.028652481375318527,0.036586690197135036,0.016182209798331345,0.03462299911557817,0.3165572252246851,0.001007801794900462,0.00033808288480452475,19124.13939752407,19124.13939752407,False,-38163.097995048505,10.363012790679932
gaussian,5,150,3,1,9331,0.026845827139417276,0.028707081040057317,0.014563547859403204,0.032711207800141584,0.3028815714583128,0.0006020724288643327,0.0003195230360115153,19261.145732972032,19261.145732972032,False,-38437.11066594443,10.398508548736572
gaussian,5,150,3,2,9362,0.028944148328086765,0.0309727672517955,0.010572232459615258,0.03514651923012638,0.30736797776528485,0.0011935858375323022,0.0009142903277227776,19070.746212028385,19070.746212028385,False,-38056.31162405713,10.396823406219482
gaussian,5,150,3,3,9393,0.027230290314083107,0.02113387592076185,0.008622828230216905,0.03326588356575332,0.3054590617249474,0.0004109425445035596,0.0002676770231980763,19142.053697447445,19142.053697447445,False,-38198.92659489525,10.396979331970215
gaussian,5,150,3,4,9424,0.027413945726074918,0.03031455296719772,0.0074736143370361195,0.033563906666072216,0.3095868286093153,0.0009343590814545733,0.000670403103422923,19189.993732622643,19189.993732622643,False,-38294.80666524565,10.566186904907227
gaussian,5,150,3,5,9455,0.029760383494845628,0.020024551340228756,0.00650368717642985,0.0366706323868963,0.3117801035005377,0.0006623148716265379,0.0013555854566743575,18985.017517648772,18985.017517648772,False,-37884.854235297906,10.244884490966797
gaussian,5,150,3,6,9486,0.02876205194011235,0.03854858670763691,0.010598007499114203,0.03517538500087533,0.31544997617009957,0.0006387579482988325,0.00025929444398720136,19023.79950177933,19023.79950177933,False,-37962.41820355902,10.1915922164917
gaussian,5,150,3,7,9517,0.029212626578266853,0.02705851359731215,0.013523710986963014,0.035658602581165495,0.2993223988650127,0.00022329191027489138,8.369395928076173e-06,19107.925288830967,19107.925288830967,False,-38130.6697776623,10.22072958946228
gaussian,5,150,3,8,9548,0.027097761546813558,0.03217514501089421,0.011569232498353422,0.03312617504893925,0.31936722402271445,0.0008674310375813366,7.144932652053404e-05,19241.519190793166,19241.519190793166,False,-38397.85758158669,10.072953701019287
gaussian,5,150,3,9,9579,0.029217020359453602,0.02951825776819416,0.015722763806051886,0.03549976652105048,0.2950954437633912,0.0007350136435507036,0.00046712249042979437,19138.549111146836,19138.549111146836,False,-38191.917422294035,10.126554727554321
gaussian,10,150,3,0,9300,0.027622183719206182,0.03648267767814359,0.022646945200187712,0.033584688096703876,0.31287026279918834,0.0010396693154173364,0.0008466621145601372,18891.68561458545,18891.68561458545,False,-37597.97772328934,10.376549482345581
gaussian,10,150,3,1,9331,0.02702001497074239,0.03245288809037437,0.009336708235489186,0.03292463430922166,0.3129547495648264,0.0009500998870960373,0.000892992678212301,19091.705005897744,19091.705005897744,False,-37998.016505913925,10.141593933105469
gaussian,10,150,3,2,9362,0.028935774235978855,0.022697711191029472,0.013456008564013187,0.03505967781569885,0.30243613735290525,0.0015525838975497161,0.00022509487433552966,18884.61797908118,18884.61797908118,False,-37583.8424522808,10.335602521896362
gaussian,10,150,3,3,9393,0.02807524749591313,0.021611937373009222,0.016184605063571795,0.03428976392118962,0.3032648983499828,0.0007047222767908685,0.0009458987142763053,19022.182060996434,19022.182060996434,False,-37858.970616111306,10.279489517211914
gaussian,10,150,3,4,9424,0.027399702795382785,0.02032485600152496,0.01289212840702324,0.03339872668065624,0.31085513345154403,0.001022618548720197,0.0008890799200022004,18964.011438529335,18964.011438529335,False,-37742.62937117711,10.13719391822815
gaussian,10,150,3,5,9455,0.02945089560437374,0.0201692598019426,0.009551662444242881,0.03629076986572591,0.3112384083905669,0.000819555566266587,0.0012417263965103231,18810.52931278415,18810.52931278415,False,-37435.66511968674,10.090167760848999
gaussian,10,150,3,6,9486,0.02968097146232437,0.0301384215253521,0.009673469822408359,0.03611559984421984,0.3110315918185789,0.0013960574823747962,0.0009492185320256752,18864.247869870924,18864.247869870924,False,-37543.102233860285,11.268758296966553
gaussian,10,150,3,7,9517,0.028758001576395017,0.02735826445875102,0.014323821285588033,0.03507941471789814,0.30660607571927534,0.0001352493039978778,0.00034002460031501425,18933.77030446498,18933.77030446498,False,-37682.147103048395,11.573231220245361
gaussian,10,150,3,8,9548,0.02662485969031783,0.0283883463981057,0.007777445444491254,0.032409504743980064,0.31536755956247,0.0008891592314078017,0.0002630456312555651,19040.103048196423,19040.103048196423,False,-37894.81259051128,10.14010238647461
gaussian,10,150,3,9,9579,0.029175815568676274,0.026818440963437842,0.016763680678246486,0.03520785082022264,0.2989237537738747,0.0004235712157055427,0.00022728379362935147,18969.484890930053,18969.484890930053,False,-37753.57627597854,10.163417339324951
gaussian,15,150,3,0,9300,0.029308764220829345,0.03430214023275903,0.015243035297826111,0.03556425438885872,0.31546514584875157,0.000950102529363477,0.00010663452719600341,18722.476420664687,18722.476420664687,False,-37159.34662956589,9.831233501434326
gaussian,15,150,3,1,9331,0.028141388605532665,0.02359561475049449,0.01325981998843935,0.034317576185015665,0.30745384045839697,0.0013617915543008567,0.00028463041385196064,18956.554655685224,18956.554655685224,False,-37627.50309960696,9.902971506118774
gaussian,15,150,3,2,9362,0.027789000148473634,0.029088504243418516,0.013308985204820609,0.03373555143630463,0.3087048370374664,0.001143140429296649,0.0008820676233729507,18704.47557935326,18704.47557935326,False,-37123.344946943034,10.075655937194824
gaussian,15,150,3,3,9393,0.027889481481119048,0.02507775545002201,0.011193318598989485,0.034017436384710255,0.30514496437967015,0.0012109957793236018,0.00022317059045950938,18765.435571268034,18765.435571268034,False,-37245.26493077258,9.923441886901855
gaussian,15,150,3,4,9424,0.028054640116475755,0.026509809299425858,0.015973155707587065,0.034437150332744526,0.3111743953979317,0.0010779556518439298,0.0003551388951105183,18791.42133913939,18791.42133913939,False,-37297.23646651529,9.900004386901855
gaussian,15,150,3,5,9455,0.02888276820892829,0.02326866077280431,0.01279126442899948,0.035232750075034555,0.30905069493731985,0.0005944144286347687,4.918027959466276e-05,18602.83420642116,18602.83420642116,False,-36920.062201078836,10.04349946975708
gaussian,15,150,3,6,9486,0.028808490587510314,0.030490810179466456,0.01157311676306608,0.03504366373401927,0.3160380338177218,0.0010366919739316582,1.3981387687656e-05,18671.02210090194,18671.02210090194,False,-37056.437990040395,10.004703521728516
gaussian,15,150,3,7,9517,0.028636734410966536,0.027704655716935964,0.01594249123659408,0.03490541480047787,0.3107658794259796,0.0005234565838746417,0.0013907044281111225,18768.761173073202,18768.761173073202,False,-37251.91613438292,9.858828783035278
gaussian,15,150,3,8,9548,0.026821392668598034,0.027306107227721466,0.015423261951091267,0.03266431007297399,0.31662693815066434,0.0013260286711093327,0.00045633497854435934,18919.337037731915,18919.337037731915,False,-37553.067863700344,9.920681476593018
gaussian,15,150,3,9,9579,0.028239815431722444,0.025392569766439117,0.013905543298793035,0.034445468413939265,0.30687910372164245,0.0003026495574767862,0.00032849460638290084,18746.451026059967,18746.451026059967,False,-37207.29584035645,9.9505295753479
gaussian,20,150,3,0,9300,0.028642948867819484,0.038609759850929175,0.015720555046608138,0.034686559653537376,0.3211082911459805,0.0013836739230644363,0.000272847219775052,18508.72303357992,18508.72303357992,False,-36631.62714951443,9.882196187973022
gaussian,20,150,3,1,9331,0.02853273912692402,0.025189485660648544,0.014180886611655053,0.034608102054838254,0.30495518463381904,0.0012496802616124127,0.00022591607806937697,18748.57722724234,18748.57722724234,False,-37111.335536839266,9.938808679580688
gaussian,20,150,3,2,9362,0.0278981454219607,0.024082493825864346,0.013004323324127829,0.034050269772241605,0.30993976697554837,0.0010866826208501637,5.553121615675671e-05,18581.288267079333,18581.288267079333,False,-36776.757616513256,10.464608907699585
gaussian,20,150,3,3,9393,0.027127123966665643,0.020935083883753845,0.0137622762768633,0.033028807939700346,0.3070445978397555,0.0003810304056443856,0.0003622132274346823,18599.85989832962,18599.85989832962,False,-36813.90087901383,10.052566766738892
gaussian,20,150,3,4,9424,0.026689229066788393,0.02500144685389098,0.01396773544934322,0.03269109613601353,0.3100686349622776,0.0012110416843410011,0.00013410437045535684,18540.075116070846,18540.075116070846,False,-36694.33131449628,10.174139499664307
gaussian,20,150,3,5,9455,0.029551751562530763,0.02233526888784807,0.016809938291725696,0.03599557499377198,0.31405215991513646,0.000458794946189416,0.0002501920179098782,18376.056826295553,18376.056826295553,False,-36366.294734945695,10.402054071426392
gaussian,20,150,3,6,9486,0.029359379738840667,0.030930398163495052,0.011793236149751522,0.035578154047824925,0.3178438131148045,0.0008333867036452388,2.229647087953479e-05,18449.618546042584,18449.618546042584,False,-36513.41817443976,9.984885931015015
gaussian,20,150,3,7,9517,0.027563504911228713,0.027186431080074954,0.013299318260836348,0.034005925053093806,0.30951395781645924,0.00033845197101387724,0.000608945621219048,18632.251599069048,18632.251599069048,False,-36878.684280492686,10.196422338485718
gaussian,20,150,3,8,9548,0.025849928211344193,0.02583477778529713,0.012272107434310203,0.031514527704731274,0.31708470002303324,0.0013228755972814412,2.095215123243399e-05,18739.270340905685,18739.270340905685,False,-37092.72176416596,10.157096147537231
gaussian,20,150,3,9,9579,0.03021463048566734,0.03067440665966819,0.014695559486033646,0.03654830018805735,0.30416096108619567,0.0008654196479704857,0.00021266072403092195,18585.563101074054,18585.563101074054,False,-36785.3072845027,10.046544075012207
gaussian,25,150,3,0,9300,0.028926151715030057,0.03707466384410466,0.021564719796811016,0.03505145762022566,0.31988776744389485,0.0008254091042334607,0.0004674138759941382,18267.865624208305,18267.865624208305,False,-36049.699624889276,10.102906465530396
gaussian,25,150,3,1,9331,0.026993088541774794,0.0234124311472425,0.014762626718465191,0.03279662762580394,0.3075132280930638,0.0015897422533957745,0.0007646990813194865,18544.725686936028,18544.725686936028,False,-36603.41975034472,10.643890380859375
gaussian,25,150,3,2,9362,0.02754317290780609,0.026128452056017888,0.014435309939540895,0.033430161005640675,0.3106180725376783,0.0013522110005082981,0.00010759952932526406,18342.757573852323,18342.757573852323,False,-36199.48352417731,10.08559775352478
gaussian,25,150,3,3,9393,0.02760303728445835,0.02349099938550368,0.013300378751997813,0.03357729285072273,0.3074426856984361,0.00010205512491577706,0.000891356968712731,18439.27644319368,18439.27644319368,False,-36392.52126286003,10.061520338058472
gaussian,25,150,3,4,9424,0.028285271604529608,0.01987594553766415,0.015382189915497172,0.03470704210230639,0.3113514904986704,0.0014935341611897772,0.00025059788406844863,18267.70524587037,18267.70524587037,False,-36049.3788682134,10.398539781570435
gaussian,25,150,3,5,9455,0.028809390160170242,0.026011045797159914,0.009742841432353436,0.03518077845684065,0.31338318349774374,0.000461284449288527,0.0002913466631554451,18209.63948323385,18209.63948323385,False,-35933.24734294036,10.256769180297852
gaussian,25,150,3,6,9486,0.02956283927210911,0.02950958248862237,0.013609868709329202,0.0363916225135802,0.3153968405508967,0.0009895267015119628,5.008547266460717e-05,18274.903624868366,18274.903624868366,False,-36063.7756262094,10.247725009918213
gaussian,25,150,3,7,9517,0.027932184495111177,0.025206199713101864,0.012851146395668736,0.03423538541367212,0.3083070647672737,0.0010525629541673633,0.0003255590453373758,18442.448993595764,18442.448993595764,False,-36398.866363664194,10.95220685005188
gaussian,25,150,3,8,9548,0.025075019847946554,0.0275289020127411,0.013327124620721423,0.03057062220394769,0.3156507183915419,0.001275657908133167,0.00039032142902073463,18544.52075184119,18544.52075184119,False,-36603.00988015505,11.422852993011475
gaussian,25,150,3,9,9579,0.028850190018218008,0.029136235454976102,0.01417294309898686,0.034789750721531114,0.3039155250748033,0.00019651696776879017,0.0007210120495260153,18372.220213254903,18372.220213254903,False,-36258.40880298247,10.815796852111816
gaussian,30,150,3,0,9300,0.028696053036819172,0.0384013798003743,0.014874652297267288,0.03444337349056408,0.3143888951803359,0.0019809611307553673,2.7169631608980893e-06,18127.7467169215,18127.7467169215,False,-35669.249104433744,10.719624519348145
gaussian,30,150,3,1,9331,0.028004300209917555,0.02234972918110072,0.014238012582434496,0.03407015583613797,0.30762378752177755,0.00147054185618321,0.00036848211094803185,18342.337606903726,18342.337606903726,False,-36098.43088439819,10.703999996185303
gaussian,30,150,3,2,9362,0.027836693213443807,0.028240761496374552,0.015022286124890713,0.03379752274044245,0.30987858083297665,0.0011593224295299615,0.0007941169464018571,18146.758336983443,18146.758336983443,False,-35707.27234455763,10.579232692718506
gaussian,30,150,3,3,9393,0.026745218982157027,0.024892997622523096,0.013468772282183707,0.03266366721993094,0.3067985629108198,0.00066347571784387,0.0002998455353875329,18253.019864853926,18253.019864853926,False,-35919.79540029859,10.842438220977783
gaussian,30,150,3,4,9424,0.027920894095659236,0.02315125206900726,0.014736820168165753,0.03438893621171488,0.3071831737137774,0.0010947583981724073,0.0007001240628895511,18174.67068042604,18174.67068042604,False,-35763.09703144282,10.542029619216919
gaussian,30,150,3,5,9455,0.027481945583336335,0.027094982057345826,0.012074363494313746,0.03369250553789046,0.3113444045126604,0.0003494079934233181,0.0011333944077527858,18004.93748346455,18004.93748346455,False,-35423.63063751984,10.615962982177734
gaussian,30,150,3,6,9486,0.028434609870386353,0.02949076955302613,0.012420099945756576,0.03482559857997189,0.3101616686427392,0.0013387280791705804,0.0004419013021947915,18112.97892801048,18112.97892801048,False,-35639.713526611704,10.626900434494019
gaussian,30,150,3,7,9517,0.0288483413672712,0.02650881550240227,0.013005536400769605,0.03529177693348999,0.3102203832672975,0.0006193097752841792,0.0001555670277211818,18196.442905433556,18196.442905433556,False,-35806.64148145785,10.656515836715698
gaussian,30,150,3,8,9548,0.02614967292223904,0.030110975747964147,0.013077809579200883,0.031838215167743295,0.313198396574012,0.001328588603472906,8.461470972109808e-05,18337.976873955922,18337.976873955922,False,-36089.709418502585,10.52826714515686
gaussian,30,150,3,9,9579,0.02991556077055664,0.029125218191083702,0.014134843545382506,0.03598341399793789,0.3054495236576281,0.000587243683568564,0.00024892041054874747,18219.428411590612,18219.428411590612,False,-35852.612493771965,10.683608770370483
