replicate,start_label,iteration,column,candidate_optimizer,previous_family,selected_family,margin_neg2,changed,all_candidates_converged,score_bernoulli,score_poisson,bernoulli_optimizer,bernoulli_n_iter,bernoulli_converged,bernoulli_grad_inf,bernoulli_scipy_success,bernoulli_scipy_status,poisson_optimizer,poisson_n_iter,poisson_converged,poisson_grad_inf,poisson_scipy_success,poisson_scipy_status,selected_candidate_family,selected_candidate_score,selected_loading,selected_loading_sha256,loading_installation_policy,selected_loading_installed,installed_loading_sha256,family_x_true
rep1,start_B,8,4,bfgs,bernoulli,bernoulli,50.88108927700914,False,True,-48.54075287324239,-73.98129751174696,bfgs,8,True,3.1524560739626394e-12,True,0,bfgs,8,True,5.14419840058622e-11,True,0,bernoulli,-48.54075287324239,0.003986686010422711|0.15494924758205028|-0.60247592144682083,3a03ab7d446e2fccbf425796feb47eba03f76b7668174a10de0bf8ba9465f52a,selected_candidate_loading,True,3a03ab7d446e2fccbf425796feb47eba03f76b7668174a10de0bf8ba9465f52a,bernoulli
rep1,start_B,8,5,bfgs,bernoulli,bernoulli,58.625926468280795,False,True,-43.06064756428849,-72.37361079842889,bfgs,7,True,7.352474185040591e-12,True,0,bfgs,10,True,1.7426042830948062e-10,False,2,bernoulli,-43.06064756428849,0.55527989868784633|1.1454537249344079|-0.15476360962923236,30cf9827d5f6a150858486c5b561b20a9ceef0314b9cc99202a877d6f3647aad,selected_candidate_loading,True,30cf9827d5f6a150858486c5b561b20a9ceef0314b9cc99202a877d6f3647aad,bernoulli
rep1,start_B,8,6,bfgs,bernoulli,bernoulli,49.18186164206267,False,True,-50.12404772800555,-74.71497854903689,bfgs,6,True,8.117950756059145e-14,True,0,bfgs,8,True,2.4119479746786966e-10,False,2,bernoulli,-50.12404772800555,-0.18985796344814956|-0.38022128944771583|-0.19276726194043514,a9460da165736854877e531abe34b5117d53bfd48fea41ae548c83681580ef59,selected_candidate_loading,True,a9460da165736854877e531abe34b5117d53bfd48fea41ae548c83681580ef59,bernoulli
rep1,start_B,8,7,bfgs,bernoulli,bernoulli,48.537733972791855,False,True,-50.039069189920404,-74.30793617631633,bfgs,7,True,8.26368751205564e-11,True,0,bfgs,8,True,1.5046266454987744e-10,False,2,bernoulli,-50.039069189920404,-0.19402763083098126|0.43552197110394675|-0.016258378890210055,48613b6b0b2250115dee88a9a5ec988ca8f7a59771cb11e23330b0d780d8a87d,selected_candidate_loading,True,48613b6b0b2250115dee88a9a5ec988ca8f7a59771cb11e23330b0d780d8a87d,bernoulli
rep1,start_B,8,8,bfgs,bernoulli,bernoulli,54.0308419612455,False,False,-46.42305263986097,-73.43847362048372,bfgs,6,False,2.3234617174683336e-08,False,2,bfgs,11,True,5.624034571383163e-11,True,0,bernoulli,-46.42305263986097,-0.091497805799457085|0.32779832066832459|-0.76761130763595864,aa216a02cbc09aed0e95492649e070c1f7f730d4a327297dde6ddc33c0d6c48f,selected_candidate_loading,True,aa216a02cbc09aed0e95492649e070c1f7f730d4a327297dde6ddc33c0d6c48f,bernoulli
rep1,start_P,1,3,bfgs,poisson,bernoulli,52.488876234687226,True,False,-47.32245090548893,-73.56688902283254,bfgs,10,True,5.995204332975845e-13,True,0,bfgs,7,False,1.6700255578427913e-08,False,2,bernoulli,-47.32245090548893,1.0030244560837898|-0.024153441227007539|0.31449908912673163,120087c3a72468eac396448fa5023be3d60c4a2124fea449bb74d958c6d81f5b,selected_candidate_loading,True,120087c3a72468eac396448fa5023be3d60c4a2124fea449bb74d958c6d81f5b,bernoulli
rep1,start_P,1,4,bfgs,poisson,bernoulli,48.16733083041895,True,False,-50.48188257107859,-74.56554798628807,bfgs,8,True,7.141665037124767e-11,True,0,bfgs,7,False,6.264879051920413e-08,False,2,bernoulli,-50.48188257107859,-0.4538251883044534|-0.49792849225241559|-0.23242910795206331,75ef18a2c58a080796fd09bb3cffc75f91e9bbd90e4f2cde5b5224745596c397,selected_candidate_loading,True,75ef18a2c58a080796fd09bb3cffc75f91e9bbd90e4f2cde5b5224745596c397,bernoulli
rep1,start_P,1,5,bfgs,poisson,bernoulli,47.73947617684175,True,True,-50.4045714690955,-74.27430955751637,bfgs,8,True,1.2569056906386322e-11,True,0,bfgs,7,True,2.788125286201648e-11,True,0,bernoulli,-50.4045714690955,-0.28379242798045617|-0.18521104272188568|0.24559592123210142,306ff836bddbdcd47fa67c1565e6f47f0e76b93d4741475b29a4a77959766559,selected_candidate_loading,True,306ff836bddbdcd47fa67c1565e6f47f0e76b93d4741475b29a4a77959766559,bernoulli
rep1,start_P,1,6,bfgs,poisson,bernoulli,48.93545324557611,True,True,-50.14995769901365,-74.6176843218017,bfgs,8,True,5.861657825789734e-11,True,0,bfgs,8,True,3.6365530142745685e-09,False,2,bernoulli,-50.14995769901365,-0.51021544089431825|-0.36377281525986838|-0.32968302460290894,11183bea70bcbb5e217f585f8d67e805f1cfd66ce074d75585680f1852acc01b,selected_candidate_loading,True,11183bea70bcbb5e217f585f8d67e805f1cfd66ce074d75585680f1852acc01b,bernoulli
rep1,start_P,1,7,bfgs,poisson,bernoulli,47.10002046476973,True,True,-51.20008402327494,-74.7500942556598,bfgs,7,True,2.4943043630543114e-09,False,2,bfgs,7,True,1.2963927015219313e-10,False,2,bernoulli,-51.20008402327494,-0.2974267827670079|0.090606901531180561|0.018561006350834762,16ec388c00978e146430bfd3009a63a7b4d72168e8b25e5155be874ec1d335ad,selected_candidate_loading,True,16ec388c00978e146430bfd3009a63a7b4d72168e8b25e5155be874ec1d335ad,bernoulli
rep1,start_P,1,8,bfgs,poisson,bernoulli,49.189369314517734,True,True,-50.07838153615883,-74.6730661934177,bfgs,9,True,1.2440715124739655e-12,True,0,bfgs,8,True,4.545939319422487e-11,True,0,bernoulli,-50.07838153615883,-0.52915846653271215|-0.21023329527128107|-0.34767010269046272,444c9f5347de64b4d72389d78a2fa52ca3e8ec076248f0eed8eec47d2bf16755,selected_candidate_loading,True,444c9f5347de64b4d72389d78a2fa52ca3e8ec076248f0eed8eec47d2bf16755,bernoulli
rep1,start_P,2,3,bfgs,bernoulli,bernoulli,53.79399017028521,False,False,-46.39773041950269,-73.2947255046453,bfgs,7,True,1.3501377793545544e-11,True,0,bfgs,11,False,2.4088908912034413e-08,False,2,bernoulli,-46.39773041950269,0.88093753007595721|-0.24147040028352451|0.21197864444351622,94e088ddc72d19dbb3396f4284e385c28a30a1ac645ee7288401ddb5bd4d00a3,selected_candidate_loading,True,94e088ddc72d19dbb3396f4284e385c28a30a1ac645ee7288401ddb5bd4d00a3,bernoulli
rep1,start_P,2,4,bfgs,bernoulli,bernoulli,49.59726262211292,False,False,-49.78444264521156,-74.58307395626802,bfgs,7,False,1.8506064209944383e-07,False,2,bfgs,7,False,3.6937754233079545e-07,False,2,bernoulli,-49.78444264521156,-0.16464961336574208|-0.0052295372910394619|-0.41411336750941602,40d496c7468f06840ea29e34595f9841adecb69ac00b9b289e9f6f9adc003c29,selected_candidate_loading,True,40d496c7468f06840ea29e34595f9841adecb69ac00b9b289e9f6f9adc003c29,bernoulli
rep1,start_P,2,5,bfgs,bernoulli,bernoulli,47.39151903217406,False,True,-50.97258640553586,-74.66834592162289,bfgs,6,True,1.1423495926976557e-09,False,2,bfgs,7,True,1.3453858027645538e-10,False,2,bernoulli,-50.97258640553586,-0.066288774210728332|0.16027156490601016|0.21125459680983133,522e781298463854402f0aa3e6d5e00ed2f5973a9c37e68966aeced565ea194d,selected_candidate_loading,True,522e781298463854402f0aa3e6d5e00ed2f5973a9c37e68966aeced565ea194d,bernoulli
rep1,start_P,2,6,bfgs,bernoulli,bernoulli,49.44874751331797,False,False,-49.37319287742259,-74.09756663408157,bfgs,6,False,1.722439861850944e-08,False,2,bfgs,8,True,1.3990137048836004e-09,False,2,bernoulli,-49.37319287742259,-0.59967147091896777|-0.60990479574777923|-0.31899849581474293,52ed873e703b91e2bbdd820753f7f9b24ea7fd477004d3336060429b9fa0b12b,selected_candidate_loading,True,52ed873e703b91e2bbdd820753f7f9b24ea7fd477004d3336060429b9fa0b12b,bernoulli
rep1,start_P,2,7,bfgs,bernoulli,bernoulli,47.969800931656124,False,False,-50.78243324318707,-74.76733370901513,bfgs,6,True,4.4564796297663634e-11,True,0,bfgs,6,False,6.802621441870382e-07,False,2,bernoulli,-50.78243324318707,-0.31811300849698437|0.16784515401505598|-0.025196865300550961,e1533ea7b008797c97557123715990fb005d42962074cc9f115eec94063bbca9,selected_candidate_loading,True,e1533ea7b008797c97557123715990fb005d42962074cc9f115eec94063bbca9,bernoulli
rep1,start_P,2,8,bfgs,bernoulli,bernoulli,52.23824706428192,False,True,-48.041439684642356,-74.16056321678332,bfgs,7,True,2.3381296898605797e-11,True,0,bfgs,8,True,7.734781037882499e-10,False,2,bernoulli,-48.041439684642356,-0.48965722296809555|-0.18933765119488508|-0.56004513484244178,968f661755cfa1356777b159e39988dff8363b1e37d479f94fe45cb160de1d91,selected_candidate_loading,True,968f661755cfa1356777b159e39988dff8363b1e37d479f94fe45cb160de1d91,bernoulli
rep1,start_P,3,3,bfgs,bernoulli,bernoulli,59.88518512412479,False,True,-43.161048832866136,-73.10364139492853,bfgs,8,True,1.346807343427514e-09,False,2,bfgs,11,True,4.880071458046586e-10,False,2,bernoulli,-43.161048832866136,1.409702141454535|0.16355797347240217|0.18749482937870368,0765bb1a0397c332988dffe4ed506370f21d7f149ba0afd18b7fba0ce76aa97c,selected_candidate_loading,True,0765bb1a0397c332988dffe4ed506370f21d7f149ba0afd18b7fba0ce76aa97c,bernoulli
rep1,start_P,3,4,bfgs,bernoulli,bernoulli,50.40058693941022,False,False,-49.122931643663755,-74.32322511336886,bfgs,6,True,1.0597753785646092e-10,False,2,bfgs,6,False,2.3672447477807168e-07,False,2,bernoulli,-49.122931643663755,-0.16337337704988064|0.06085878632438034|-0.47831743723995906,24ab36517a5b2c02d28b0636376d75023b92efe03c81b9fe885c77d4ea8e8db4,selected_candidate_loading,True,24ab36517a5b2c02d28b0636376d75023b92efe03c81b9fe885c77d4ea8e8db4,bernoulli
rep1,start_P,3,5,bfgs,bernoulli,bernoulli,50.02038594031258,False,True,-49.356557419794974,-74.36675038995126,bfgs,8,True,6.34607921767838e-12,True,0,bfgs,7,True,3.0295632669208315e-11,True,0,bernoulli,-49.356557419794974,0.31068537332528828|0.64105149576420439|0.17443962953720227,c2303a366a2f3fb2bb8e4ea14f8ac1a260be6f4241f442146add783f179fe727,selected_candidate_loading,True,c2303a366a2f3fb2bb8e4ea14f8ac1a260be6f4241f442146add783f179fe727,bernoulli
rep1,start_P,3,6,bfgs,bernoulli,bernoulli,51.75947502843526,False,True,-48.23459419528779,-74.11433170950542,bfgs,7,True,9.725553695716371e-14,True,0,bfgs,9,True,5.341682651760493e-12,True,0,bernoulli,-48.23459419528779,-0.54472632825663037|-0.6811048992642148|-0.3226957346775372,fb8a902d244517a19ba9ba225ed970009ce7c6ce440692a983ecb8c964e34ffd,selected_candidate_loading,True,fb8a902d244517a19ba9ba225ed970009ce7c6ce440692a983ecb8c964e34ffd,bernoulli
rep1,start_P,3,7,bfgs,bernoulli,bernoulli,48.38243589820726,False,True,-50.404449945487485,-74.59566789459112,bfgs,6,True,6.041165345749278e-11,True,0,bfgs,7,True,4.0481871188546845e-10,False,2,bernoulli,-50.404449945487485,-0.30728617329102004|0.25125621350992666|-0.01969469467359726,840adb3efa8ee38ed67b36a580358749836adbad8dc8e81c01bbe7e06ecb4b3e,selected_candidate_loading,True,840adb3efa8ee38ed67b36a580358749836adbad8dc8e81c01bbe7e06ecb4b3e,bernoulli
rep1,start_P,3,8,bfgs,bernoulli,bernoulli,53.681286621377865,False,False,-47.000418851214704,-73.84106216190364,bfgs,8,True,7.752154473905648e-12,True,0,bfgs,9,False,1.97095753939891e-08,False,2,bernoulli,-47.000418851214704,-0.30203828169858205|0.11170363706993543|-0.63397481803166045,6c746376a1a91ff51a3396a8f69ab7e163b7ad47ed4380f06723b123b19a8449,selected_candidate_loading,True,6c746376a1a91ff51a3396a8f69ab7e163b7ad47ed4380f06723b123b19a8449,bernoulli
rep1,start_P,4,3,bfgs,bernoulli,bernoulli,66.41566364481699,False,True,-38.55090377897889,-71.75873560138739,bfgs,8,True,5.5639556961750715e-09,False,2,bfgs,11,True,4.5453993902100365e-09,False,2,bernoulli,-38.55090377897889,1.70536531528594|0.31643839268119967|-0.07243205637614282,9e95703f6fef90a0604874690713f1229bc408da9ae1a00d11c21d47f7d7b924,selected_candidate_loading,True,9e95703f6fef90a0604874690713f1229bc408da9ae1a00d11c21d47f7d7b924,bernoulli
rep1,start_P,4,4,bfgs,bernoulli,bernoulli,51.41301390786846,False,True,-48.34001960043192,-74.04652655436615,bfgs,8,True,1.9980559429200185e-10,False,2,bfgs,8,True,6.0568550175332806e-12,True,0,bernoulli,-48.34001960043192,0.030019914527148799|0.22102513268237761|-0.58617186216188255,4cc1b94b1f1beed38725340456094cd7979d28b0ea92705e46578a5952e04cd5,selected_candidate_loading,True,4cc1b94b1f1beed38725340456094cd7979d28b0ea92705e46578a5952e04cd5,bernoulli
rep1,start_P,4,5,bfgs,bernoulli,bernoulli,58.69743094740751,False,False,-43.235898627989265,-72.58461410169302,bfgs,11,True,5.825039339768523e-11,True,0,bfgs,8,False,4.789949756833778e-08,False,2,bernoulli,-43.235898627989265,0.73933683719948939|1.1331298442717275|-0.046194262767666312,194b3bbcc6d3d1ced124f7687cdbe119dd79f26098acd0d96706fc72842ac03d,selected_candidate_loading,True,194b3bbcc6d3d1ced124f7687cdbe119dd79f26098acd0d96706fc72842ac03d,bernoulli
rep1,start_P,4,6,bfgs,bernoulli,bernoulli,51.74431107379445,False,False,-48.548497564960726,-74.42065310185795,bfgs,8,True,2.3505197788153963e-12,True,0,bfgs,10,False,4.581774541101424e-07,False,2,bernoulli,-48.548497564960726,-0.37087153082501412|-0.52038877665013172|-0.28432258833242607,58136330d0bf18c8e5d6fe2b9aacbcd38e6d388547eeb5dc9d6d92c20e17b6cb,selected_candidate_loading,True,58136330d0bf18c8e5d6fe2b9aacbcd38e6d388547eeb5dc9d6d92c20e17b6cb,bernoulli
rep1,start_P,4,7,bfgs,bernoulli,bernoulli,48.368530858497735,False,False,-50.23061832812819,-74.41488375737705,bfgs,8,True,1.565858553931321e-13,True,0,bfgs,7,False,8.623634722149109e-08,False,2,bernoulli,-50.23061832812819,-0.1471503261686756|0.41865741942069185|-0.043639225985781085,39fcc1efa50c1aaa7dafdc87105bb57b2d94e791f914a619d2df96d7ca309757,selected_candidate_loading,True,39fcc1efa50c1aaa7dafdc87105bb57b2d94e791f914a619d2df96d7ca309757,bernoulli
rep1,start_P,4,8,bfgs,bernoulli,bernoulli,54.9371497143333,False,False,-46.07068416997348,-73.53925902714013,bfgs,6,False,1.2199063825768518e-08,False,2,bfgs,12,True,6.862068135937704e-10,False,2,bernoulli,-46.07068416997348,-0.07299567973728209|0.33205962278472345|-0.76366365020954208,b4ea2e242866a06d5e4f2cd7da5bae8eab7a93d772e002ed4724f8af07d2fe3c,selected_candidate_loading,True,b4ea2e242866a06d5e4f2cd7da5bae8eab7a93d772e002ed4724f8af07d2fe3c,bernoulli
rep1,start_P,5,3,bfgs,bernoulli,bernoulli,66.25951513222682,False,False,-38.68341364063933,-71.81317120675274,bfgs,7,True,1.0369305414315021e-11,True,0,bfgs,13,False,1.2971889162827211e-08,False,2,bernoulli,-38.68341364063933,1.6436838443502018|0.043683185510723636|-0.24973727779895422,2176d1f631bda15467b71efea9720c6d8e2db673a272ebccb03bf7edd3cf5cf5,selected_candidate_loading,True,2176d1f631bda15467b71efea9720c6d8e2db673a272ebccb03bf7edd3cf5cf5,bernoulli
rep1,start_P,5,4,bfgs,bernoulli,bernoulli,51.45339699451105,False,True,-48.36129142517812,-74.08798992243365,bfgs,7,True,1.918265546407838e-11,True,0,bfgs,8,True,1.1736209781787466e-09,False,2,bernoulli,-48.36129142517812,-0.014936870897722446|0.22713804764600032|-0.59836092971474431,b12b96c335ffc0908094b80be905f2a06fbf8d40ad53774a3a7e3d08d64ec668,selected_candidate_loading,True,b12b96c335ffc0908094b80be905f2a06fbf8d40ad53774a3a7e3d08d64ec668,bernoulli
rep1,start_P,5,5,bfgs,bernoulli,bernoulli,60.56850044961574,False,True,-41.96844612508112,-72.25269634988899,bfgs,7,True,1.3348303351534697e-09,False,2,bfgs,10,True,8.378017724020026e-11,True,0,bernoulli,-41.96844612508112,0.76572339418155078|1.1673969526579195|-0.13421199681570145,8e9a95f9a661b6f528e5404d8ea4712715499481d6d20e0f5b0d8b160bd29ee3,selected_candidate_loading,True,8e9a95f9a661b6f528e5404d8ea4712715499481d6d20e0f5b0d8b160bd29ee3,bernoulli
rep1,start_P,5,6,bfgs,bernoulli,bernoulli,50.592532380584686,False,True,-49.334928168899594,-74.63119435919194,bfgs,8,True,4.7274184566958866e-11,True,0,bfgs,11,True,8.365928716447258e-09,False,2,bernoulli,-49.334928168899594,-0.2877045748724989|-0.46264378770369913|-0.18357139350564441,5ff9950920d8a58229e2848dec3787e0b1b570843f657a5ba9ceb2ad999fff08,selected_candidate_loading,True,5ff9950920d8a58229e2848dec3787e0b1b570843f657a5ba9ceb2ad999fff08,bernoulli
rep1,start_P,5,7,bfgs,bernoulli,bernoulli,48.720387259560255,False,True,-49.92263121796486,-74.28282484774499,bfgs,5,True,8.584320809745804e-10,False,2,bfgs,7,True,4.8764742244244985e-11,True,0,bernoulli,-49.92263121796486,-0.17085902205513959|0.45873524494325596|-0.040656408032908285,0920839c5b2db91311d9d3548c05816f00b471ae7efcdbf6031ba27fdb5d23d8,selected_candidate_loading,True,0920839c5b2db91311d9d3548c05816f00b471ae7efcdbf6031ba27fdb5d23d8,bernoulli
rep1,start_P,5,8,bfgs,bernoulli,bernoulli,52.92845168350631,False,True,-47.41986160609306,-73.88408744784621,bfgs,7,True,6.402167684882443e-11,True,0,bfgs,11,True,4.0333240691747815e-09,False,2,bernoulli,-47.41986160609306,-0.085900530884264123|0.27083778716692514|-0.67292384379618009,a4df922b54b9d4f6e92082946201a922a526699822ad1e95612e07dec8fdf42c,selected_candidate_loading,True,a4df922b54b9d4f6e92082946201a922a526699822ad1e95612e07dec8fdf42c,bernoulli
rep1,start_P,6,3,bfgs,bernoulli,bernoulli,64.07281329236872,False,False,-39.49240356700474,-71.5288102131891,bfgs,7,True,6.356016879482951e-10,False,2,bfgs,12,False,7.692740773279638e-08,False,2,bernoulli,-39.49240356700474,1.5354913982943865|-0.043414436208450216|-0.28720851079420112,e8bd6d88765479e4954d13cf9696b027f4906fd55097cf30d21c247f1a0d894a,selected_candidate_loading,True,e8bd6d88765479e4954d13cf9696b027f4906fd55097cf30d21c247f1a0d894a,bernoulli
rep1,start_P,6,4,bfgs,bernoulli,bernoulli,50.640844957151415,False,False,-48.803506699819465,-74.12392917839517,bfgs,7,True,1.1549687595202584e-11,True,0,bfgs,9,False,1.1583100656409328e-08,False,2,bernoulli,-48.803506699819465,-0.038110567971483579|0.16321942183764718|-0.5685162453153072,4d931abc12c3f3c8461cc2b8d18d75cd7348888d60d784b5d4f4b23d8b21deff,selected_candidate_loading,True,4d931abc12c3f3c8461cc2b8d18d75cd7348888d60d784b5d4f4b23d8b21deff,bernoulli
rep1,start_P,6,5,bfgs,bernoulli,bernoulli,59.25458852482376,False,True,-42.555044587611334,-72.18233885002321,bfgs,7,True,1.2219514289313339e-11,True,0,bfgs,10,True,6.994260282056075e-10,False,2,bernoulli,-42.555044587611334,0.73631775938198529|1.0939494766147169|-0.26108710526739465,b59d7e50177d5fd21420809e6dc75af8bc38d96f78439fade885230c78adbae5,selected_candidate_loading,True,b59d7e50177d5fd21420809e6dc75af8bc38d96f78439fade885230c78adbae5,bernoulli
rep1,start_P,6,6,bfgs,bernoulli,bernoulli,50.546131119147304,False,True,-49.39090419944931,-74.66396975902296,bfgs,8,True,1.319833131674386e-13,True,0,bfgs,8,True,7.135460222684742e-10,False,2,bernoulli,-49.39090419944931,-0.33796670195198103|-0.4228694549275373|-0.17610861428653057,1625afe75c040709684cb1f4a9f8fa2c4bc011873b5e256eecba813d8ea11cdb,selected_candidate_loading,True,1625afe75c040709684cb1f4a9f8fa2c4bc011873b5e256eecba813d8ea11cdb,bernoulli
rep1,start_P,6,7,bfgs,bernoulli,bernoulli,49.12171495111437,False,True,-49.70208443750296,-74.26294191306015,bfgs,6,True,1.7101875471325912e-13,True,0,bfgs,8,True,3.3735159943315553e-10,False,2,bernoulli,-49.70208443750296,-0.14471589086486036|0.50044978988984556|-0.055520461714312734,27ac92a1ef6f956f29bbef87c54bb88c59bae66154b1dc83d564bb5ad95b84fb,selected_candidate_loading,True,27ac92a1ef6f956f29bbef87c54bb88c59bae66154b1dc83d564bb5ad95b84fb,bernoulli
rep1,start_P,6,8,bfgs,bernoulli,bernoulli,53.90248276826364,False,True,-46.68115807436838,-73.6323994585002,bfgs,7,True,2.6413538023462025e-12,True,0,bfgs,12,True,1.8834711568160855e-12,True,0,bernoulli,-46.68115807436838,-0.078213436458454952|0.26750705002127045|-0.75219331050525684,d215f4e9c37bd46c0bc55614b7146bac0a5460b058164408e12273b568f494b6,selected_candidate_loading,True,d215f4e9c37bd46c0bc55614b7146bac0a5460b058164408e12273b568f494b6,bernoulli
rep1,start_P,7,3,bfgs,bernoulli,bernoulli,61.21887469882435,False,True,-41.865236807334284,-72.47467415674646,bfgs,8,True,1.2505969593235023e-10,False,2,bfgs,12,True,5.511147094239277e-11,True,0,bernoulli,-41.865236807334284,1.3276880799133914|0.00010012613161047638|-0.2584064613356537,3f5aa9545d5bc0de3c9ddbd071f0e4cf7dee0cb1f1b1ca00a9eef7e8470222bf,selected_candidate_loading,True,3f5aa9545d5bc0de3c9ddbd071f0e4cf7dee0cb1f1b1ca00a9eef7e8470222bf,bernoulli
rep1,start_P,7,4,bfgs,bernoulli,bernoulli,51.21337490322368,False,True,-48.40059445978742,-74.00728191139926,bfgs,8,True,1.5338508241313776e-12,True,0,bfgs,9,True,1.2263330795292405e-09,False,2,bernoulli,-48.40059445978742,-0.19861725243375353|0.14423201574530251|-0.57974025886658687,427b77a46e7cd31c23bbe160721c3a09219a2d35a2e73265801fc3d64351afa7,selected_candidate_loading,True,427b77a46e7cd31c23bbe160721c3a09219a2d35a2e73265801fc3d64351afa7,bernoulli
rep1,start_P,7,5,bfgs,bernoulli,bernoulli,57.67691316276583,False,True,-43.87202810742559,-72.7104846888085,bfgs,8,True,2.3962083706141614e-11,True,0,bfgs,8,True,7.226849674246694e-11,True,0,bernoulli,-43.87202810742559,0.58790192191382529|1.0147767147299775|-0.24744039753108654,6750ad95abdfcc4a5d386a71ac9887c75c65c725571f574944bb6b37ffcf1a4b,selected_candidate_loading,True,6750ad95abdfcc4a5d386a71ac9887c75c65c725571f574944bb6b37ffcf1a4b,bernoulli
rep1,start_P,7,6,bfgs,bernoulli,bernoulli,49.51788862812053,False,True,-49.856058598956885,-74.61500291301715,bfgs,7,True,3.4664271453266337e-12,True,0,bfgs,8,True,1.565627627542199e-11,True,0,bernoulli,-49.856058598956885,-0.30155138230710155|-0.35078273883982181|-0.17655614452633886,99e3ecbe2a6d9b0112291f6c722d64def9e9192de4de4fa1f2bb3eb2e1c8dc0b,selected_candidate_loading,True,99e3ecbe2a6d9b0112291f6c722d64def9e9192de4de4fa1f2bb3eb2e1c8dc0b,bernoulli
rep1,start_P,7,7,bfgs,bernoulli,bernoulli,49.8550939211853,False,False,-49.20104629972069,-74.12859326031334,bfgs,5,True,5.666251556846191e-09,False,2,bfgs,7,False,1.0209925980220191e-07,False,2,bernoulli,-49.20104629972069,-0.14012838287780438|0.56911280361122407|-0.022162049840833729,c5aff0549d11fc916c3e53f77cefa363ac75428d8a21a219e416d6f938aeb98f,selected_candidate_loading,True,c5aff0549d11fc916c3e53f77cefa363ac75428d8a21a219e416d6f938aeb98f,bernoulli
rep1,start_P,7,8,bfgs,bernoulli,bernoulli,54.021290862256905,False,True,-46.48649490232047,-73.49714033344893,bfgs,6,True,8.34669833249535e-12,True,0,bfgs,11,True,2.4833750611463755e-10,False,2,bernoulli,-46.48649490232047,-0.10434543809897427|0.23396395127084266|-0.77583596211831196,a2b9c0abecff103bdc84f797024ce44f4e5cd09c61986588888f58c869cc3ac0,selected_candidate_loading,True,a2b9c0abecff103bdc84f797024ce44f4e5cd09c61986588888f58c869cc3ac0,bernoulli
rep1,start_P,8,3,bfgs,bernoulli,bernoulli,62.059424171253625,False,True,-41.201115456522345,-72.23082754214916,bfgs,7,True,3.26210169987462e-12,True,0,bfgs,8,True,1.22841823380071e-09,False,2,bernoulli,-41.201115456522345,1.3648668195041995|0.15482771898759157|-0.30515391789882124,b4a2e9beb8bfdd76cd9c14b1cc96f0377f6eecd913a3a6045db142256a47a6f4,selected_candidate_loading,True,b4a2e9beb8bfdd76cd9c14b1cc96f0377f6eecd913a3a6045db142256a47a6f4,bernoulli
rep1,start_P,8,4,bfgs,bernoulli,bernoulli,50.297870053521095,False,True,-48.99687086359872,-74.14580589035927,bfgs,7,True,8.738171741740075e-10,False,2,bfgs,8,True,1.7410715091870089e-10,False,2,bernoulli,-48.99687086359872,-0.059677007141311474|0.20769557381947523|-0.53912344658759936,0af7e9de1a530ab8643bf63d809f77f3c754c53f73e1db2dcc1fabb33fdc4be0,selected_candidate_loading,True,0af7e9de1a530ab8643bf63d809f77f3c754c53f73e1db2dcc1fabb33fdc4be0,bernoulli
rep1,start_P,8,5,bfgs,bernoulli,bernoulli,59.170646488153494,False,True,-42.76129390265386,-72.34661714673061,bfgs,7,True,7.55240314731509e-12,True,0,bfgs,11,True,2.8622437753256236e-11,True,0,bernoulli,-42.76129390265386,0.54269443296869502|1.1796371126818566|-0.17851690004557666,2759103bb78ccd256ee5b3fa45807e279fdcb9265af2e62d952ebf0a9ecbfc25,selected_candidate_loading,True,2759103bb78ccd256ee5b3fa45807e279fdcb9265af2e62d952ebf0a9ecbfc25,bernoulli
rep1,start_P,8,6,bfgs,bernoulli,bernoulli,49.03507635639275,False,True,-50.21692326894053,-74.73446144713691,bfgs,8,True,2.857838410363911e-11,True,0,bfgs,8,True,4.895035488061694e-11,True,0,bernoulli,-50.21692326894053,-0.20342837243034267|-0.33823977311846487|-0.2003779054404333,a4c733725432a3904ba0cb04444f822d3921b5bf365190538fd98e2fa1b687cd,selected_candidate_loading,True,a4c733725432a3904ba0cb04444f822d3921b5bf365190538fd98e2fa1b687cd,bernoulli
rep1,start_P,8,7,bfgs,bernoulli,bernoulli,48.76364581989009,False,True,-49.906515496059754,-74.2883384060048,bfgs,7,True,6.350759917950199e-11,True,0,bfgs,8,True,6.432341326245706e-11,True,0,bernoulli,-49.906515496059754,-0.19728686121993827|0.45346350404903585|0.040031106741019416,f1551d7af24f92c1bc9731a9b96a84cb9d135214d18f17522b99e01d7ee46177,selected_candidate_loading,True,f1551d7af24f92c1bc9731a9b96a84cb9d135214d18f17522b99e01d7ee46177,bernoulli
rep1,start_P,8,8,bfgs,bernoulli,bernoulli,53.70925243420177,False,True,-46.73456494695428,-73.58919116405517,bfgs,7,True,4.738941239423866e-10,False,2,bfgs,10,True,2.494244100148535e-09,False,2,bernoulli,-46.73456494695428,-0.14686240626039229|0.36986348400080471|-0.71212511333867956,bfa0bc95ec6a7903a53a31f862dbf2944055c5ffec2897eb0790cd3544d4945d,selected_candidate_loading,True,bfa0bc95ec6a7903a53a31f862dbf2944055c5ffec2897eb0790cd3544d4945d,bernoulli
