rmse_Z,rmse_F,rmse_sigma,rmse_Y,rmse_X,w0_err,w_err,d,trial
0.028949453170613582,0.1968280267410509,0.9000000000000001,0.03510298533871569,0.4529575590121977,0.0007536069436342207,0.0003214584872281989,20,2
0.02899030797113724,0.18637448616544042,0.9000000000000001,0.035396929616439435,0.4549103752407719,0.0004347489045086198,0.00010482713387804932,20,3
0.030293647101184523,0.2573478136958395,0.9000000000000001,0.037011346346211074,0.44509022315994223,0.0006864931181802649,0.0018247001832222276,20,4
0.02727833355102992,0.1951426069500116,0.9000000000000001,0.0325835386674726,0.4521325795688981,0.0021823381878436038,0.00017652918552635288,20,5
0.028747131857708472,0.18554940975543735,0.9000000000000001,0.03494811225513023,0.454755641523806,0.00040993990839003323,0.00029284787928801626,20,6
0.029187955994572492,0.1851064138882934,0.9000000000000001,0.035840294167393,0.4575882292495625,0.0010412457727982684,0.00018580539599166723,20,7
0.028647930990324325,0.19515735881551302,0.9000000000000001,0.03501289290431478,0.4539252381745632,0.0009507291186975701,0.0010843536877270799,20,8
0.027506304825553895,0.1957572181621655,0.9000000000000001,0.03344112500312025,0.4516341394474195,0.0006922241986821358,0.0010802677034585928,20,9
0.02880638754027938,0.2373881654012819,0.9,0.03518734942616881,0.45142426561313487,0.0017086863538184685,0.0008716099556267398,25,0
0.02814851319301298,0.2205598323118149,0.9,0.03446964035789829,0.45040032939776475,0.001973774937217238,0.0005594902553233139,25,1
0.030925208624774946,0.20796679868213364,0.9,0.037739831219517066,0.4489072254131656,0.0012388537259371852,5.718294022560855e-05,25,2
0.027065918230187773,0.18235827647702252,0.9,0.03337615075754477,0.45263475420800403,0.0005899043019623835,9.56538171870136e-06,25,3
0.030054694225355418,0.2148471886297434,0.9,0.0363414370170725,0.4502174594081388,0.001231700460739966,0.001468710052532074,25,4
0.029540959820283503,0.15851823537039794,0.9,0.03563409156653596,0.4531952689102108,0.000909965065187521,8.704407299953143e-05,25,5
0.03005206507594908,0.21745024072304753,0.9,0.036761780421663774,0.4557223224476225,0.0007624707146693651,0.0008954169027527992,25,6
0.02905501606618569,0.2116940066110752,0.9,0.035388653190353,0.45630952289170484,0.0004675569326643602,0.00033073502213898376,25,7
0.02882693262956833,0.20199104025437228,0.9,0.0351046893674547,0.4539501880060347,0.00037803608928052844,0.0007162455783122912,25,8
0.029880506542929345,0.1993519502514198,0.9,0.03624586908272365,0.45751082829005213,0.0009603834642669398,0.00020792762809590526,25,9
0.03002459133453128,0.21724537295636562,0.8999999999999999,0.036289056490321665,0.4564045909307392,0.0003997241085466883,0.00041074072108593374,30,0
0.030524673575182532,0.20529587496211496,0.8999999999999999,0.03692489470373955,0.4579276954995737,0.0014049571815086535,0.0008314188147682255,30,1
0.027721992020830647,0.19993963640112955,0.8999999999999999,0.033394297467393565,0.4535804444896096,0.001345056430540496,0.0006887645708382184,30,2
0.02818012924478011,0.20117307492993358,0.8999999999999999,0.03460205798941431,0.4556833408719996,0.0010221339474175118,0.0003533407164798552,30,3
0.03004329657438153,0.19091201597068086,0.8999999999999999,0.0367350658545638,0.45666410005652563,0.0007163061876219949,0.0018022686170062197,30,4
0.029998314396269283,0.21248478695576914,0.8999999999999999,0.03651860664881908,0.4499613783351552,0.001504411685880653,4.4933720390827325e-05,30,5
0.027254319225109708,0.19142022363080163,0.8999999999999999,0.0332579708056986,0.4511589077865639,0.000946081351533094,0.0007262925705829315,30,6
0.03023954669621804,0.18883023394126142,0.8999999999999999,0.036588772556805656,0.45464378846209186,0.0006516638432312468,0.001664035341806036,30,7
0.028658160813159212,0.2073872827441984,0.8999999999999999,0.03510407948162828,0.45294846975969455,0.0002826872481820039,0.0006727214610091625,30,8
0.02909660635895599,0.17306642543532844,0.8999999999999999,0.03535429700140571,0.4540116950423208,0.0025343602066375563,0.0006923045114569648,30,9
