scenario,condition_name,trial,seed_data,seed_model,true_x,true_y,est_x,est_y,fix_w,fix_x,n,d,k,rmse_z,rmse_x,rmse_y,q_final,w_est,success,error_message,note
C,XGauss_YGauss,23,10300,10350,bernoulli,gaussian,gaussian,gaussian,False,False,150,15,3,0.0239151770292838,0.6725799611032114,0.02937919254296146,17242.5678547489,0.4994963668409018,True,,fixed_official exp4 scen_c 30trials
C,XGauss_YGauss,24,10400,10450,bernoulli,gaussian,gaussian,gaussian,False,False,150,15,3,0.022373180201907778,0.6763855759908319,0.027354804662937902,17186.8911240518,0.4996168607808823,True,,fixed_official exp4 scen_c 30trials
C,XGauss_YGauss,25,10500,10550,bernoulli,gaussian,gaussian,gaussian,False,False,150,15,3,0.02226179271968219,0.6876384158961323,0.02738694680134126,17320.011802314293,0.5012268563409155,True,,fixed_official exp4 scen_c 30trials
C,XGauss_YGauss,26,10600,10650,bernoulli,gaussian,gaussian,gaussian,False,False,150,15,3,0.025152511714302148,0.6721027305117946,0.030415633371054216,17135.88873428404,0.49998947172568053,True,,fixed_official exp4 scen_c 30trials
C,XGauss_YGauss,27,10700,10750,bernoulli,gaussian,gaussian,gaussian,False,False,150,15,3,0.022368037710785688,0.6721003334499815,0.027254702527140334,17292.122210253998,0.4993524857165562,True,,fixed_official exp4 scen_c 30trials
C,XGauss_YGauss,28,10800,10850,bernoulli,gaussian,gaussian,gaussian,False,False,150,15,3,0.024269049979861627,0.6682051090479613,0.02952429088980743,17060.654962345427,0.4987402268892452,True,,fixed_official exp4 scen_c 30trials
C,XGauss_YGauss,29,10900,10950,bernoulli,gaussian,gaussian,gaussian,False,False,150,15,3,0.02235114235340684,0.6727422481527559,0.02688421419068206,17188.673974276397,0.5006507379134247,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,0,8000,8050,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.4480396193007544,0.6689822626071421,0.4757557252070729,40843.23599990477,4.481867140439001,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,1,8100,8150,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.452618348479436,0.6836977501321265,0.47825105868256784,40275.74488071282,4.480964442374017,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,2,8200,8250,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.4624053244823253,0.6872995552803061,0.4761603794145939,41278.41265676795,4.479714872279347,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,3,8300,8350,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.44623896731794466,0.6892266693965517,0.47821380053549745,40528.47643782239,4.47361157742598,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,4,8400,8450,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.4519804588300315,0.6883556228775127,0.4758003322425217,41935.43449495141,4.483855389235418,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,5,8500,8550,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.8266319108248662,0.6880364750993054,0.479334774189859,35080.36167081055,4.478623769122383,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,6,8600,8650,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.8086933759111344,0.6939239934696172,0.4792151984259471,34650.22497414151,4.4819452844697905,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,7,8700,8750,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.45054287251299563,0.6810342359075916,0.47675067835148804,41021.7841707682,4.480567283944923,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,8,8800,8850,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.453377954452139,0.6640116073688436,0.4783113957316925,40501.16176116159,4.482538298332734,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,9,8900,8950,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.45037164868304824,0.6763231071322183,0.4792297536956424,40640.47121030483,4.482210259031651,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,10,9000,9050,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.4608318963819326,0.6752294672504903,0.4785028458769051,40291.73541849492,4.484512471456579,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,11,9100,9150,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.8752808212223424,0.7138482879890621,0.48402609701528493,30808.981770507893,4.47977535390537,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,12,9200,9250,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.7846473000829496,0.7927676915221573,0.4777433105104898,37449.90648419039,4.481188193043279,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,13,9300,9350,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.7683238531944482,0.4839154120764975,0.47483919866679664,38560.28277809297,4.47948975128317,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,14,9400,9450,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.45653907609108096,0.6662041719425353,0.47907851999253775,40050.79326700299,4.483042641914296,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,15,9500,9550,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,1.1320187623079572,0.7195390285775003,0.4934607645330186,23793.420581175164,4.48131630811747,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,16,9600,9650,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.8092783707283163,0.5954063431868314,0.48390326942172346,33823.709784850966,4.482281424568055,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,17,9700,9750,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.8099160481222616,0.688677044053394,0.48087794238393083,34251.21958648892,4.483210354424822,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,18,9800,9850,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,1.140953421636098,0.709130856184637,0.4975461361247175,21865.369360902747,4.47644178423367,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,19,9900,9950,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.4435723543470422,0.6711123373232731,0.47452739846905256,41876.87555346026,4.471900888936149,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,20,10000,10050,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.4581761616177439,0.6827415589284077,0.4798108479903511,39808.188188792046,4.482075297077174,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,21,10100,10150,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.45121729072052263,0.6797904597721417,0.47867115620648926,39816.97587887498,4.47153609527122,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,22,10200,10250,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,1.1999048959592014,0.7073811725173372,0.5023008487621143,17514.414162942856,4.481028874953615,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,23,10300,10350,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.4525052069691865,0.6766293801659221,0.477413514580123,41263.19137033685,4.481512168712166,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,24,10400,10450,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.8273742426605223,0.7193016508854407,0.48336266121108246,33137.680772110005,4.48139954472759,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,25,10500,10550,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.4676314982904457,0.6923866589337497,0.4840447470312436,38245.460928992536,4.483885123042703,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,26,10600,10650,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.4528564429480289,0.6770001143393689,0.4799028516967089,40605.83269732775,4.479718918574795,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,27,10700,10750,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.8630490297750691,0.6863855833305376,0.4847675365578916,33058.65701683782,4.45992670341423,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,28,10800,10850,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,1.1807999713525812,0.697232326546196,0.49826065893139543,19547.840725764712,4.478985610367514,True,,fixed_official exp4 scen_c 30trials
C,C_23_6x_like,29,10900,10950,bernoulli,gaussian,gaussian,bernoulli,False,False,150,15,3,0.45005757154697074,0.6789145390344576,0.4781099926868763,41193.12198924561,4.484064081681633,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,0,8000,8050,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.6435550931295465,0.47716305350515326,2.212964426053079,18078.579317142903,1.6136572612972617,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,1,8100,8150,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.31733665191399957,0.679774649971595,2.5233841005839164,21261.609721917175,1.9426354119537774,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,2,8200,8250,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.6302696787166879,0.469732396373368,2.0213353369800955,18907.285012827735,1.6197827255075452,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,3,8300,8350,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.6579855860641639,0.4852242992613583,2.2818447066085183,17643.678778739293,1.6179220358999904,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,4,8400,8450,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.32099337757011803,0.6859344954736707,2.1305724105463426,21453.199604226662,1.929417641253093,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,5,8500,8550,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.6400916812208693,0.48046225591993297,1.8232990172526227,18439.332187212087,1.6272911139668509,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,6,8600,8650,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.32005602721204346,0.6806179343442856,2.4319957807034815,21365.826700538244,1.9548844400702687,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,7,8700,8750,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,1.3399094255989343,0.5827559747332646,2.6008456334816805,-1564.9236083717585,-1.457380517076181,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,8,8800,8850,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.30419717156498005,0.6620461502307683,3.3450885419034333,21463.211925864736,1.9453775806542473,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,9,8900,8950,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.33148018998387574,0.6724222721058609,2.3057253757147045,21278.020966289565,1.9258644141877785,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,10,9000,9050,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.309506704167189,0.6687965447035389,5.663357443444392,21494.693563479188,1.9474565628586353,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,11,9100,9150,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.31648893284850554,0.6799765777430755,1.8036876526877201,21312.460210417183,1.9427359235208685,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,12,9200,9250,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.6214331072878703,0.47917839216361124,1.962722742621758,19307.5869506686,1.63641705368454,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,13,9300,9350,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.29264542445045477,0.690121770900394,1.5348608221640614,21982.705007057702,1.944509558411154,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,14,9400,9450,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.3226911633101668,0.6648118252312855,4.668195185976228,21390.397085158053,1.9336342490862313,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,15,9500,9550,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.3219134548966012,0.6823162051936518,2.381184228436372,21073.804421286874,1.927014384297012,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,16,9600,9650,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.6350731841645175,0.47865239058008757,2.484482867424937,18636.36902462108,1.6226693378997257,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,17,9700,9750,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.33342161278415267,0.6697249568730156,2.7912634033277786,20980.08494295074,1.9276989451724729,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,18,9800,9850,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.6501478457211469,0.4760005199538473,2.126324846351113,17685.404005398148,1.6129977531906254,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,19,9900,9950,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.29630425411618083,0.6645156411092201,1.5927392608486741,21489.216082395313,1.9328105322725193,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,20,10000,10050,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.6606495484754471,0.47157227318989964,3.5668600715276417,17722.861922255623,1.6091959481093947,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,21,10100,10150,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.3254134358194797,0.6739454598048592,1.9632242752652769,21059.331195074752,1.94812539097973,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,22,10200,10250,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.2970593233411521,0.6821487730699293,1.5089416239049045,21576.043328025866,1.952304255710262,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,23,10300,10350,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.28991590496040737,0.6737520475717013,1.5803565599813885,21627.46179003618,1.9561744545170756,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,24,10400,10450,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.31465129561121186,0.6756790510281987,3.2727267746243545,21089.32388312612,1.950016414213152,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,25,10500,10550,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.32404577419778774,0.6881429158286846,3.4338778448015517,21053.306857410895,1.9585342016172882,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,26,10600,10650,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.31471149621998745,0.6735485500894184,2.8987598886144044,21169.899409271573,1.9292858222542442,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,27,10700,10750,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.2736233420262396,0.6729265499410985,1.4581089420579767,22040.638552037253,1.9667892369255464,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,28,10800,10850,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.3035909579274441,0.6678265922089618,1.7514985684181792,21547.832109639385,1.947851019433226,True,,fixed_official exp4 scen_c 30trials
C,C_41_5x_like,29,10900,10950,bernoulli,gaussian,gaussian,poisson,False,False,150,15,3,0.6057780560947688,0.468823833205042,2.442547906378644,19603.547307754925,1.6343433814816095,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,0,8000,8050,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022082363484583898,0.44584097873296086,0.02717252831463591,18383.078230250307,0.4997827625780329,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,1,8100,8150,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.021747214816436385,0.4582150532361646,0.026560608916881036,18139.905112998033,0.5002401061523535,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,2,8200,8250,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.023241499023862053,0.4597328469903689,0.027835788104586385,18160.19906680273,0.5002902426042402,True,,fixed_official exp4 scen_c 30trials
